meter,Date,t_kWh
MH23,23-05-2020,9.501
MH23,24-05-2020,11.547
MH23,05-07-2020,16.032
MH23,06-07-2020,13.061
MH23,07-07-2020,16.876
MH23,08-07-2020,13.625
MH23,09-07-2020,11.435
MH23,10-07-2020,11.903
MH23,11-07-2020,10.622
MH23,12-07-2020,13.591
MH23,13-07-2020,12.176
MH23,14-07-2020,14.598
MH23,15-07-2020,27.83
MH23,16-07-2020,46.704
MH23,17-07-2020,53.24
MH23,18-07-2020,62.123
MH23,19-07-2020,51.101
MH23,20-07-2020,43.065
MH23,21-07-2020,37.816
MH23,22-07-2020,26.038
MH23,23-07-2020,36.398
MH23,24-07-2020,35.51
MH23,25-07-2020,37.705
MH23,26-07-2020,30.676
MH23,27-07-2020,41.895
MH23,31-07-2020,29.412
MH23,01-08-2020,37.092
MH23,02-08-2020,28.144
MH23,03-08-2020,36.674
MH23,04-08-2020,41.207
MH23,05-08-2020,38.792
MH23,21-08-2020,25.857
MH23,22-08-2020,28.069
MH23,23-08-2020,20.177
MH23,24-08-2020,15.911
MH23,26-08-2020,23.308
MH23,27-08-2020,29.107
MH23,28-08-2020,28.869
MH23,29-08-2020,34.644
MH23,30-08-2020,25.112
MH23,31-08-2020,11.509
MH23,01-09-2020,21.999
MH23,02-09-2020,28.236
MH23,03-09-2020,25.62
MH23,04-09-2020,26.458
MH23,05-09-2020,20.887
MH23,06-09-2020,23.744
MH23,07-09-2020,31.368
MH23,08-09-2020,31.042
MH23,10-09-2020,33.45
MH23,11-09-2020,34.321
MH23,12-09-2020,42.069
MH23,13-09-2020,30.946
MH23,21-09-2020,39.92
MH23,22-09-2020,40.345
MH23,23-09-2020,31.424
MH23,24-09-2020,29.488
MH23,25-09-2020,32.404
MH23,26-09-2020,38.069
MH23,27-09-2020,29.795
MH23,28-09-2020,30.911
MH23,29-09-2020,32.448
MH23,30-09-2020,31.273
MH23,01-10-2020,27.744
MH23,02-10-2020,28.529
MH23,03-10-2020,23.524
MH23,04-10-2020,23.975
MH23,05-10-2020,11.587
MH23,06-10-2020,23.419
MH23,08-10-2020,23.458
MH23,09-10-2020,21.754
MH23,10-10-2020,9.648
MH23,11-10-2020,12.57
MH23,12-10-2020,13.668
MH23,13-10-2020,13.774
MH23,15-10-2020,25.147
MH23,18-10-2020,16.676
MH23,19-10-2020,15.768
MH23,20-10-2020,19.933
MH23,21-10-2020,16.468
MH23,22-10-2020,14.444
MH23,23-10-2020,16.925
MH23,24-10-2020,18.176
MH23,25-10-2020,7.039
MH23,26-10-2020,6.996
MH23,27-10-2020,9.06
MH23,05-11-2020,5.459
MH23,06-11-2020,5.439
MH23,07-11-2020,5.303
MH23,08-11-2020,5.223
MH23,09-11-2020,4.963
MH23,10-11-2020,5.033
MH23,11-11-2020,5.419
MH23,12-11-2020,5.167
MH23,13-11-2020,4.647
MH23,14-11-2020,5.803
MH23,15-11-2020,4.8
MH23,16-11-2020,5.005
MH23,17-11-2020,5.204
MH23,18-11-2020,5.316
MH23,19-11-2020,5.307
MH23,20-11-2020,5.392
MH23,21-11-2020,4.58
MH23,22-11-2020,5.027
MH23,23-11-2020,5.392
MH23,24-11-2020,4.004
MH23,25-11-2020,4.834
MH23,26-11-2020,5.216
MH23,27-11-2020,4.74
MH23,28-11-2020,4.987
MH23,29-11-2020,4.578
MH23,30-11-2020,7.837
MH23,01-12-2020,5.439
MH23,02-12-2020,5.546
MH23,03-12-2020,4.621
MH23,04-12-2020,4.945
MH23,05-12-2020,4.036
MH23,06-12-2020,4.043
MH23,07-12-2020,4.412
MH23,08-12-2020,4.441
MH23,09-12-2020,4.377
MH23,10-12-2020,4.337
MH23,11-12-2020,4.271
MH23,12-12-2020,4.336
MH23,13-12-2020,4.11
MH23,14-12-2020,4.511
MH23,15-12-2020,4.294
MH23,16-12-2020,4.744
MH23,17-12-2020,4.855
MH23,18-12-2020,4.106
MH23,19-12-2020,3.563
MH23,20-12-2020,4.398
MH23,21-12-2020,4.323
MH23,22-12-2020,4.121
MH23,23-12-2020,3.92
MH23,24-12-2020,4.399
MH23,25-12-2020,4.509
MH23,26-12-2020,5.164
MH23,27-12-2020,3.79
MH23,28-12-2020,4.754
MH23,29-12-2020,3.919
MH23,30-12-2020,3.806
MH23,31-12-2020,4.234
MH23,01-01-2021,4.221
MH23,02-01-2021,4.126
MH23,04-01-2021,5.199
MH23,05-01-2021,5.331
MH23,06-01-2021,3.954
MH23,07-01-2021,4.173
MH23,08-01-2021,4.281
MH23,09-01-2021,4.033
MH23,10-01-2021,3.186
MH23,11-01-2021,4.149
MH23,12-01-2021,3.901
MH23,13-01-2021,4.537
MH23,14-01-2021,4.046
MH23,15-01-2021,3.948
MH23,16-01-2021,3.355
MH23,17-01-2021,4.347
MH23,18-01-2021,4.637
MH23,19-01-2021,4.801
MH23,20-01-2021,3.866
MH23,21-01-2021,4.366
MH23,22-01-2021,4.425
MH23,23-01-2021,4.22
MH23,24-01-2021,4.222
MH23,25-01-2021,4.119
MH23,26-01-2021,4.093
MH23,27-01-2021,4.002
MH23,28-01-2021,4.327
MH23,29-01-2021,4.122
MH23,30-01-2021,4.317
MH23,31-01-2021,3.874
MH23,01-02-2021,4.228
MH23,02-02-2021,4.259
MH23,03-02-2021,4.76
MH23,04-02-2021,4.255
MH23,05-02-2021,4.815
MH23,06-02-2021,8.288
MH23,07-02-2021,4.484
MH23,08-02-2021,4.514
MH23,09-02-2021,4.046
MH23,10-02-2021,4.113
MH23,11-02-2021,3.992
MH23,12-02-2021,4.622
MH23,13-02-2021,4.248
MH23,14-02-2021,4.254
MH23,15-02-2021,4.51
MH23,16-02-2021,4.557
MH23,17-02-2021,4.219
MH23,18-02-2021,4.431
MH23,19-02-2021,4.037
MH23,20-02-2021,3.579
MH24,09-05-2019,31.23
MH24,10-05-2019,31.131
MH24,11-05-2019,27.275
MH24,12-05-2019,18.982
MH24,13-05-2019,24.603
MH24,14-05-2019,25.35
MH24,15-05-2019,26.575
MH24,16-05-2019,25.16
MH24,17-05-2019,21.926
MH24,18-05-2019,20.25
MH24,19-05-2019,21.826
MH24,20-05-2019,22.982
MH24,21-05-2019,29.425
MH24,22-05-2019,29.635
MH24,23-05-2019,24.067
MH24,24-05-2019,24.154
MH24,25-05-2019,27.687
MH24,26-05-2019,29.352
MH24,27-05-2019,27.112
MH24,28-05-2019,31.689
MH24,29-05-2019,37.921
MH24,30-05-2019,35.392
MH24,31-05-2019,38.819
MH24,01-06-2019,38.885
MH24,02-06-2019,37.504
MH24,03-06-2019,34.49
MH24,04-06-2019,35.752
MH24,05-06-2019,40.626
MH24,06-06-2019,39.201
MH24,07-06-2019,38.118
MH24,08-06-2019,33.153
MH24,09-06-2019,25.357
MH24,10-06-2019,35.713
MH24,11-06-2019,40.902
MH24,12-06-2019,42.849
MH24,13-06-2019,35.395
MH24,14-06-2019,35.954
MH24,15-06-2019,39.082
MH24,16-06-2019,32.647
MH24,17-06-2019,32.451
MH24,18-06-2019,23.33
MH24,19-06-2019,19.083
MH24,20-06-2019,19.866
MH24,21-06-2019,27.705
MH24,22-06-2019,34.047
MH24,23-06-2019,35.903
MH24,24-06-2019,32.376
MH24,25-06-2019,30.274
MH24,26-06-2019,35.46
MH24,27-06-2019,31.214
MH24,28-06-2019,35.06
MH24,29-06-2019,38.757
MH24,30-06-2019,25.571
MH24,01-07-2019,26.556
MH24,02-07-2019,27.142
MH24,03-07-2019,27.246
MH24,04-07-2019,17.891
MH24,05-07-2019,19.451
MH24,06-07-2019,14.324
MH24,07-07-2019,25.848
MH24,08-07-2019,16.7
MH24,09-07-2019,23.143
MH24,10-07-2019,16.04
MH24,11-07-2019,21.912
MH24,12-07-2019,25.258
MH24,13-07-2019,26.405
MH24,14-07-2019,19.192
MH24,15-07-2019,17.922
MH24,16-07-2019,16.089
MH24,17-07-2019,27.237
MH24,18-07-2019,17.696
MH24,19-07-2019,18.651
MH24,20-07-2019,18.948
MH24,21-07-2019,7.002
MH24,24-08-2019,27.657
MH24,25-08-2019,14.018
MH24,26-08-2019,19.736
MH24,27-08-2019,14.371
MH24,28-08-2019,17.257
MH24,29-08-2019,19.022
MH24,30-08-2019,15.804
MH24,31-08-2019,26.086
MH24,01-09-2019,29.132
MH24,02-09-2019,16.567
MH24,03-09-2019,14.786
MH24,04-09-2019,18.2
MH24,05-09-2019,19.765
MH24,06-09-2019,25.157
MH24,07-09-2019,21.308
MH24,08-09-2019,22.07
MH24,09-09-2019,13.287
MH24,10-09-2019,24.902
MH24,11-09-2019,31.649
MH24,12-09-2019,18.611
MH24,13-09-2019,25.413
MH24,14-09-2019,12.889
MH24,15-09-2019,20.188
MH24,16-09-2019,9.872
MH24,17-09-2019,14.588
MH24,18-09-2019,20.932
MH24,19-09-2019,22.232
MH24,20-09-2019,16.942
MH24,21-09-2019,13.808
MH24,22-09-2019,17.801
MH24,23-09-2019,12.016
MH24,24-09-2019,10.36
MH24,25-09-2019,9.476
MH24,26-09-2019,17.807
MH24,27-09-2019,8.874
MH24,28-09-2019,10.157
MH24,29-09-2019,10.895
MH24,30-09-2019,10.278
MH24,01-10-2019,11.424
MH24,02-10-2019,14.9
MH24,05-10-2019,14.267
MH24,06-10-2019,11.177
MH24,07-10-2019,11.615
MH24,08-10-2019,11.213
MH24,09-10-2019,10.237
MH24,10-10-2019,9.664
MH24,11-10-2019,10.176
MH24,12-10-2019,11.741
MH24,13-10-2019,11.597
MH24,14-10-2019,12.727
MH24,15-10-2019,12.482
MH24,16-10-2019,12.377
MH24,17-10-2019,18.489
MH24,22-10-2019,5.313
MH24,23-10-2019,5.165
MH24,24-10-2019,6.931
MH24,25-10-2019,7.922
MH24,26-10-2019,9.602
MH24,27-10-2019,10.092
MH24,28-10-2019,7.425
MH24,29-10-2019,6.519
MH24,30-10-2019,6.982
MH24,31-10-2019,5.696
MH24,01-11-2019,7.312
MH24,02-11-2019,6.97
MH24,03-11-2019,6.663
MH24,04-11-2019,6.611
MH24,05-11-2019,4.755
MH24,06-11-2019,6.471
MH24,07-11-2019,5.83
MH24,08-11-2019,6.409
MH24,09-11-2019,4.645
MH24,10-11-2019,6.449
MH24,11-11-2019,4.986
MH24,12-11-2019,4.986
MH24,13-11-2019,5.313
MH24,14-11-2019,4.509
MH24,15-11-2019,3.943
MH24,16-11-2019,3.875
MH24,17-11-2019,4.836
MH24,18-11-2019,5.074
MH24,19-11-2019,5.014
MH24,20-11-2019,5.325
MH24,21-11-2019,5.322
MH24,22-11-2019,4.36
MH24,23-11-2019,4.791
MH24,24-11-2019,5.667
MH24,25-11-2019,4.215
MH24,26-11-2019,4.127
MH24,27-11-2019,4.647
MH24,28-11-2019,4.064
MH24,29-11-2019,4.434
MH24,30-11-2019,4.273
MH24,01-12-2019,3.54
MH24,02-12-2019,4.371
MH24,03-12-2019,4.648
MH24,04-12-2019,3.914
MH24,05-12-2019,4.757
MH24,06-12-2019,6.417
MH24,07-12-2019,5.661
MH24,08-12-2019,7.563
MH24,09-12-2019,8.16
MH24,10-12-2019,9.851
MH24,11-12-2019,10.338
MH24,12-12-2019,8.9
MH24,13-12-2019,10.47
MH24,14-12-2019,11.804
MH24,15-12-2019,16.808
MH24,16-12-2019,10.807
MH24,17-12-2019,12.14
MH24,18-12-2019,13.093
MH24,19-12-2019,14.641
MH24,24-12-2019,9.72
MH24,25-12-2019,12.996
MH24,26-12-2019,16.84
MH24,27-12-2019,16.862
MH24,28-12-2019,22.266
MH24,29-12-2019,19.938
MH24,30-12-2019,21.153
MH24,31-12-2019,23.167
MH24,01-01-2020,13.265
MH24,02-01-2020,18.194
MH24,10-01-2020,13.293
MH24,12-01-2020,12.208
MH24,13-01-2020,11.965
MH24,20-01-2020,14.993
MH24,23-01-2020,8.93
MH24,24-01-2020,9.354
MH24,26-01-2020,7.869
MH24,30-01-2020,8.42
MH24,05-02-2020,9.011
MH24,06-02-2020,7.418
MH24,09-02-2020,6.758
MH24,10-02-2020,8.89
MH24,16-02-2020,6.444
MH24,17-02-2020,9.901
MH24,18-02-2020,7.621
MH24,19-02-2020,5.155
MH24,20-02-2020,4.095
MH24,21-02-2020,5.643
MH24,22-02-2020,9.074
MH24,23-02-2020,7.013
MH24,26-02-2020,4.714
MH24,10-03-2020,4.043
MH24,12-03-2020,1.67
MH24,18-03-2020,0.791
MH24,19-03-2020,1.977
MH24,20-03-2020,4.743
MH24,29-03-2020,4.881
MH24,30-03-2020,5.305
MH24,31-03-2020,8.811
MH24,05-04-2020,6.389
MH24,11-04-2020,6.467
MH24,12-04-2020,5.592
MH24,13-04-2020,4.116
MH24,15-04-2020,6.641
MH24,18-04-2020,5.953
MH24,19-04-2020,6.317
MH24,23-04-2020,5.494
MH24,06-05-2020,10.873
MH24,07-05-2020,14.412
MH24,09-05-2020,14.77
MH24,22-05-2020,21.702
MH24,21-06-2020,25.597
MH24,25-06-2020,16.152
MH24,29-06-2020,26.302
MH24,10-07-2020,13.977
MH24,18-07-2020,14.792
MH24,21-07-2020,7.588
MH24,24-07-2020,15.72
MH24,03-08-2020,15.263
MH24,22-08-2020,10.166
MH24,02-09-2020,22.446
MH24,06-09-2020,6.452
MH24,13-09-2020,12.084
MH24,20-09-2020,45.495
MH24,21-09-2020,22.778
MH24,04-10-2020,6.336
MH24,09-10-2020,8.884
MH24,14-10-2020,8.462
MH24,24-10-2020,5.718
MH24,26-10-2020,2.495
MH24,29-10-2020,4.716
MH24,31-10-2020,4.413
MH24,04-11-2020,8.284
MH24,08-11-2020,6.295
MH24,09-11-2020,6.388
MH24,11-11-2020,5.237
MH24,14-11-2020,6.33
MH24,16-11-2020,5.591
MH24,22-11-2020,6.465
MH24,24-11-2020,3.422
MH24,25-11-2020,6.744
MH24,26-11-2020,5.416
MH24,27-11-2020,5.92
MH24,30-11-2020,4.748
MH24,03-12-2020,8.274
MH24,04-12-2020,8.212
MH24,06-12-2020,5.403
MH24,07-12-2020,8.788
MH24,08-12-2020,7.79
MH24,09-12-2020,3.767
MH24,10-12-2020,2.693
MH24,12-12-2020,4.267
MH24,13-12-2020,5.937
MH24,14-12-2020,4.284
MH24,17-12-2020,7.726
MH24,19-12-2020,7.267
MH24,20-12-2020,12.482
MH24,22-12-2020,6.802
MH24,25-12-2020,6.819
MH24,26-12-2020,3.106
MH24,28-12-2020,4.662
MH24,29-12-2020,6.859
MH24,30-12-2020,5.561
MH24,03-01-2021,7.068
MH24,05-01-2021,7.8
MH24,07-01-2021,1.723
MH24,09-01-2021,7.165
MH24,10-01-2021,6.668
MH24,11-01-2021,0.863
MH24,12-01-2021,2.191
MH24,14-01-2021,8.407
MH24,15-01-2021,2.608
MH24,18-01-2021,6.306
MH24,20-01-2021,4.147
MH24,21-01-2021,6.828
MH24,22-01-2021,8.29
MH24,23-01-2021,7.121
MH24,27-01-2021,5.031
MH24,29-01-2021,5.961
MH24,05-02-2021,5.139
MH24,08-02-2021,3.24
MH24,09-02-2021,4.714
MH24,13-02-2021,2.96
MH24,14-02-2021,5.395
MH24,15-02-2021,3.923
MH24,17-02-2021,3.609
MH24,19-02-2021,4.362
MH25,09-05-2019,15.658
MH25,10-05-2019,16.606
MH25,11-05-2019,28.392
MH25,12-05-2019,21.746
MH25,13-05-2019,20.301
MH25,14-05-2019,19.971
MH25,15-05-2019,21.622
MH25,16-05-2019,19.206
MH25,17-05-2019,24.225
MH25,18-05-2019,12.843
MH25,19-05-2019,15.301
MH25,20-05-2019,13.129
MH25,21-05-2019,14.399
MH25,22-05-2019,13.379
MH25,23-05-2019,13.388
MH25,24-05-2019,16.219
MH25,25-05-2019,14.434
MH25,26-05-2019,12.048
MH25,27-05-2019,14.49
MH25,28-05-2019,14.694
MH25,29-05-2019,15.517
MH25,30-05-2019,18.353
MH25,31-05-2019,19.032
MH25,01-06-2019,20.928
MH25,02-06-2019,17.581
MH25,03-06-2019,17.417
MH25,04-06-2019,21.946
MH25,05-06-2019,18.692
MH25,06-06-2019,19.479
MH25,07-06-2019,21.023
MH25,08-06-2019,18.133
MH25,09-06-2019,18.724
MH25,10-06-2019,20.452
MH25,11-06-2019,22.023
MH25,12-06-2019,17
MH25,13-06-2019,18.468
MH25,14-06-2019,19.459
MH25,15-06-2019,16.971
MH25,16-06-2019,15.703
MH25,17-06-2019,18.266
MH25,18-06-2019,14.732
MH25,19-06-2019,13.577
MH25,20-06-2019,15.343
MH25,21-06-2019,13.032
MH25,22-06-2019,17.883
MH25,23-06-2019,15.011
MH25,24-06-2019,17.339
MH25,25-06-2019,17.303
MH25,26-06-2019,17.674
MH25,27-06-2019,14.872
MH25,28-06-2019,20.769
MH25,29-06-2019,20.242
MH25,30-06-2019,17.874
MH25,01-07-2019,12.876
MH25,02-07-2019,12.436
MH25,03-07-2019,14.148
MH25,04-07-2019,12.636
MH25,05-07-2019,9.46
MH25,06-07-2019,9.165
MH25,07-07-2019,13.07
MH25,08-07-2019,12.443
MH25,09-07-2019,10.506
MH25,10-07-2019,10.521
MH25,11-07-2019,10.645
MH25,12-07-2019,11.059
MH25,13-07-2019,10.387
MH25,14-07-2019,10.746
MH25,15-07-2019,10.501
MH25,16-07-2019,11.674
MH25,17-07-2019,12.15
MH25,18-07-2019,10.78
MH25,19-07-2019,10.021
MH25,20-07-2019,9.91
MH25,21-07-2019,12.457
MH25,22-07-2019,10.038
MH25,23-07-2019,12.341
MH25,24-07-2019,3.715
MH25,30-07-2019,6.764
MH25,31-07-2019,8.951
MH25,01-08-2019,7.518
MH25,02-08-2019,7.948
MH25,03-08-2019,6.918
MH25,04-08-2019,8.562
MH25,05-08-2019,9.182
MH25,06-08-2019,8.322
MH25,07-08-2019,9.295
MH25,08-08-2019,11.104
MH25,09-08-2019,11.494
MH25,16-08-2019,6.92
MH25,17-08-2019,7.12
MH25,18-08-2019,7.779
MH25,20-08-2019,10.116
MH25,21-08-2019,7.856
MH25,22-08-2019,7.231
MH25,23-08-2019,10.119
MH25,24-08-2019,11.117
MH25,25-08-2019,10.761
MH25,26-08-2019,9.47
MH25,27-08-2019,10.031
MH25,28-08-2019,10.666
MH25,29-08-2019,11.531
MH25,30-08-2019,11.699
MH25,31-08-2019,10.348
MH25,01-09-2019,5.751
MH25,02-09-2019,5.273
MH25,03-09-2019,10.146
MH25,04-09-2019,10.166
MH25,05-09-2019,8.852
MH25,06-09-2019,8.973
MH25,07-09-2019,8.963
MH25,08-09-2019,9.172
MH25,09-09-2019,9.694
MH25,10-09-2019,10.173
MH25,11-09-2019,11.541
MH25,12-09-2019,11.225
MH25,13-09-2019,9.722
MH25,14-09-2019,9.174
MH25,15-09-2019,9.531
MH25,16-09-2019,8.921
MH25,17-09-2019,8.649
MH25,18-09-2019,10.264
MH25,19-09-2019,9.817
MH25,20-09-2019,9.864
MH25,21-09-2019,11.042
MH25,22-09-2019,10.989
MH25,23-09-2019,10.108
MH25,24-09-2019,9.997
MH25,25-09-2019,10.357
MH25,26-09-2019,9.114
MH25,27-09-2019,7.953
MH25,28-09-2019,9.761
MH25,29-09-2019,9.402
MH25,30-09-2019,9.912
MH25,01-10-2019,10.45
MH25,02-10-2019,9.826
MH25,05-10-2019,7.989
MH25,06-10-2019,8.161
MH25,07-10-2019,6.96
MH25,08-10-2019,7.183
MH25,09-10-2019,6.53
MH25,10-10-2019,7.842
MH25,11-10-2019,5.089
MH25,12-10-2019,6.759
MH25,13-10-2019,5.149
MH25,14-10-2019,5.965
MH25,15-10-2019,7.768
MH25,16-10-2019,7.094
MH25,17-10-2019,9.04
MH25,24-10-2019,8.607
MH25,25-10-2019,8.693
MH25,26-10-2019,7.795
MH25,27-10-2019,4.403
MH25,28-10-2019,4.07
MH25,29-10-2019,2.77
MH25,30-10-2019,2.541
MH25,31-10-2019,3.781
MH25,01-11-2019,3.748
MH25,02-11-2019,4.118
MH25,03-11-2019,5.194
MH25,04-11-2019,7.218
MH25,05-11-2019,6.315
MH25,06-11-2019,6.071
MH25,07-11-2019,4.878
MH25,08-11-2019,5.607
MH25,09-11-2019,4.417
MH25,10-11-2019,6.942
MH25,11-11-2019,4.98
MH25,12-11-2019,6.441
MH25,13-11-2019,5.529
MH25,14-11-2019,5.449
MH25,15-11-2019,6.481
MH25,16-11-2019,6.806
MH25,17-11-2019,9.526
MH25,18-11-2019,6.019
MH25,19-11-2019,8.95
MH25,20-11-2019,7.785
MH25,21-11-2019,6.673
MH25,22-11-2019,6.081
MH25,23-11-2019,6.482
MH25,24-11-2019,6.906
MH25,25-11-2019,6.929
MH25,26-11-2019,6.433
MH25,27-11-2019,16.761
MH25,28-11-2019,12.799
MH25,29-11-2019,7.326
MH25,30-11-2019,5.868
MH25,01-12-2019,5.709
MH25,02-12-2019,6.329
MH25,03-12-2019,6.073
MH25,04-12-2019,6.887
MH25,05-12-2019,7.041
MH25,06-12-2019,5.047
MH25,07-12-2019,5.122
MH25,08-12-2019,6.216
MH25,09-12-2019,5.769
MH25,10-12-2019,7.086
MH25,11-12-2019,5.401
MH25,12-12-2019,6.108
MH25,13-12-2019,4.394
MH25,14-12-2019,6.195
MH25,15-12-2019,4.085
MH25,16-12-2019,5.377
MH25,17-12-2019,6.121
MH25,18-12-2019,5.44
MH25,19-12-2019,4.12
MH25,20-12-2019,5.163
MH25,21-12-2019,4.182
MH25,22-12-2019,3.51
MH25,23-12-2019,4.11
MH25,24-12-2019,5.664
MH25,25-12-2019,7.116
MH25,26-12-2019,5.659
MH25,27-12-2019,4.028
MH25,28-12-2019,4.345
MH25,29-12-2019,4.717
MH25,06-01-2020,4.149
MH25,07-01-2020,5.052
MH25,08-01-2020,4.525
MH25,09-01-2020,4.468
MH25,10-01-2020,4.794
MH25,11-01-2020,5.41
MH25,12-01-2020,5.831
MH25,13-01-2020,3.565
MH25,14-01-2020,6.069
MH25,15-01-2020,5.422
MH25,17-01-2020,5.776
MH25,18-01-2020,2.56
MH25,19-01-2020,5.144
MH25,20-01-2020,4.149
MH25,21-01-2020,5.472
MH25,22-01-2020,5.212
MH25,23-01-2020,4.235
MH25,24-01-2020,4.57
MH25,25-01-2020,5.79
MH25,26-01-2020,5.065
MH25,27-01-2020,4.11
MH25,28-01-2020,3.89
MH25,29-01-2020,5.819
MH25,30-01-2020,4.069
MH25,31-01-2020,5.348
MH25,01-02-2020,4.407
MH25,02-02-2020,4.138
MH25,03-02-2020,5.335
MH25,04-02-2020,4.901
MH25,05-02-2020,5.604
MH25,06-02-2020,3.371
MH25,07-02-2020,3.371
MH25,08-02-2020,3.155
MH25,09-02-2020,4.048
MH25,10-02-2020,4.372
MH25,11-02-2020,4.715
MH25,12-02-2020,5.166
MH25,13-02-2020,4.894
MH25,14-02-2020,6.307
MH25,15-02-2020,5.636
MH25,16-02-2020,5.268
MH25,17-02-2020,5.451
MH25,18-02-2020,4.788
MH25,19-02-2020,5.076
MH25,20-02-2020,6.109
MH25,21-02-2020,5.365
MH25,22-02-2020,4.944
MH25,23-02-2020,3.555
MH25,01-03-2020,6.279
MH25,02-03-2020,5.249
MH25,03-03-2020,5.664
MH25,04-03-2020,6.604
MH25,09-03-2020,5.663
MH25,10-03-2020,8.666
MH25,11-03-2020,5.725
MH25,12-03-2020,5.79
MH25,13-03-2020,6.917
MH25,14-03-2020,7.115
MH25,15-03-2020,6.404
MH25,16-03-2020,6.052
MH25,17-03-2020,5.201
MH25,18-03-2020,7.011
MH25,19-03-2020,7.626
MH25,20-03-2020,9.403
MH25,21-03-2020,9.55
MH25,22-03-2020,9.748
MH25,23-03-2020,9.458
MH25,24-03-2020,10.787
MH25,25-03-2020,7.649
MH25,26-03-2020,8.015
MH25,27-03-2020,6.176
MH25,28-03-2020,4.811
MH25,29-03-2020,4.836
MH25,30-03-2020,5.335
MH25,31-03-2020,5.686
MH25,01-04-2020,4.726
MH25,02-04-2020,5.308
MH25,03-04-2020,6.186
MH25,04-04-2020,6.865
MH25,05-04-2020,4.412
MH25,06-04-2020,5.179
MH25,07-04-2020,4.966
MH25,08-04-2020,4.535
MH25,09-04-2020,5.627
MH25,10-04-2020,5.045
MH25,11-04-2020,5.002
MH25,12-04-2020,5.748
MH25,13-04-2020,5.264
MH25,14-04-2020,6.802
MH25,15-04-2020,5.281
MH25,16-04-2020,6.555
MH25,17-04-2020,8.295
MH25,18-04-2020,6.422
MH25,19-04-2020,6.937
MH25,20-04-2020,6.458
MH25,21-04-2020,5.703
MH25,22-04-2020,5.984
MH25,23-04-2020,5.64
MH25,24-04-2020,6.829
MH25,25-04-2020,7.454
MH25,26-04-2020,7.243
MH25,27-04-2020,7.1
MH25,28-04-2020,7.431
MH25,29-04-2020,6.605
MH25,30-04-2020,7.643
MH25,01-05-2020,7.169
MH25,02-05-2020,7.415
MH25,03-05-2020,6.817
MH25,04-05-2020,9.71
MH25,05-05-2020,11.174
MH25,06-05-2020,11.822
MH25,07-05-2020,9.261
MH25,08-05-2020,11.25
MH25,09-05-2020,11.105
MH25,10-05-2020,12.07
MH25,11-05-2020,9.079
MH25,12-05-2020,10.156
MH25,13-05-2020,9.509
MH25,16-05-2020,11.214
MH25,17-05-2020,11.427
MH25,18-05-2020,10.493
MH25,19-05-2020,12.241
MH25,20-05-2020,13.509
MH25,21-05-2020,12.726
MH25,22-05-2020,14.572
MH25,23-05-2020,15.748
MH25,24-05-2020,12.78
MH25,25-05-2020,16.203
MH25,04-06-2020,14.925
MH25,05-06-2020,15.48
MH25,06-06-2020,13.7
MH25,07-06-2020,16.132
MH25,08-06-2020,15.582
MH25,09-06-2020,18.282
MH25,10-06-2020,16.337
MH25,11-06-2020,18.212
MH25,12-06-2020,20.959
MH25,13-06-2020,20.444
MH25,14-06-2020,19.759
MH25,15-06-2020,19.954
MH25,16-06-2020,19.073
MH25,17-06-2020,20.278
MH25,18-06-2020,20.763
MH25,19-06-2020,19.241
MH25,20-06-2020,20.882
MH25,21-06-2020,22.538
MH25,22-06-2020,17.697
MH25,23-06-2020,22.053
MH25,24-06-2020,18.28
MH25,25-06-2020,18.712
MH25,26-06-2020,16.272
MH25,27-06-2020,16.125
MH25,28-06-2020,13.777
MH25,29-06-2020,14.523
MH25,30-06-2020,15.522
MH25,01-07-2020,12.611
MH25,02-07-2020,9.362
MH25,03-07-2020,9.862
MH25,04-07-2020,7.872
MH25,05-07-2020,7.711
MH25,06-07-2020,11.563
MH25,07-07-2020,11.251
MH25,08-07-2020,10.239
MH25,09-07-2020,9.012
MH25,10-07-2020,11.972
MH25,11-07-2020,19.248
MH25,12-07-2020,16.481
MH25,13-07-2020,17.482
MH25,14-07-2020,16.111
MH25,15-07-2020,17.057
MH25,16-07-2020,19.331
MH25,17-07-2020,16.135
MH25,18-07-2020,21.226
MH25,19-07-2020,20.239
MH25,20-07-2020,15.054
MH25,21-07-2020,13.281
MH25,22-07-2020,12.938
MH25,23-07-2020,14.404
MH25,24-07-2020,16.52
MH25,25-07-2020,13.448
MH25,26-07-2020,12.862
MH25,27-07-2020,15.817
MH25,28-07-2020,16.266
MH25,29-07-2020,12.643
MH25,30-07-2020,13.976
MH25,31-07-2020,14.174
MH25,01-08-2020,10.345
MH25,02-08-2020,5.944
MH25,03-08-2020,6.399
MH25,04-08-2020,11.133
MH25,05-08-2020,16.527
MH25,06-08-2020,15.335
MH25,07-08-2020,12.484
MH25,08-08-2020,17.598
MH25,09-08-2020,15.208
MH25,10-08-2020,14.821
MH25,11-08-2020,16.738
MH25,12-08-2020,17.176
MH25,13-08-2020,14.024
MH25,14-08-2020,14.287
MH25,15-08-2020,12.832
MH25,16-08-2020,14.462
MH25,17-08-2020,18.298
MH25,18-08-2020,19.171
MH25,19-08-2020,15.531
MH25,20-08-2020,15.143
MH25,21-08-2020,14.459
MH25,22-08-2020,16.399
MH25,23-08-2020,15.128
MH25,24-08-2020,12.337
MH25,25-08-2020,12.018
